Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.1039914,734.8168053,822.3275461,862.1464344,867.4542909,920.4500757,980.2747521,986.7254508
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824.593501,5225.863398,5718.678087,5998.955959,5532.043774,6021.719015,6484.765829,7224.586113,7637.925028,8480.525197,9181.713059,10195.53284,11222.61892,12632.0424,12543.17349,12808.05719,13746.89681,13933.92046,14629.03182,14659.60642,14928.40853,15858.03564,16611.01686,17736.0068,18944.29551,19366.75554
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.80007,1822.237103,1811.410414,1795.385276,1804.450206,1857.356208,1937.512104,1996.350089,2016.298904,2038.796069,2102.292707,2182.925455,2292.352415,2369.738511,2526.632675,2690.779857,2863.618834,3039.384414,3174.38354,3206.575052,3340.66841,3461.280155,3449.855465,3623.289845,3783.358608,3772.032212,3799.14977,3863.454947,3963.38532,4035.192981,3902.442917
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910.542543,2944.009609,3020.948005,2844.516996,1519.142314,2099.236859,1495.509754,1234.725576,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.776989,1823.256038,1812.521738,1796.579715,1805.623686,1858.505072,1938.709702,1997.704268,2017.762264,2040.26973,2103.781621,2184.362905,2293.77753,2371.050565,2527.888673,2692.169936,2865.156474,3041.102649,3176.027872,3208.163671,3342.325644,3463.087475,3451.597951,3625.077139,3785.253606,3773.936081,3801.175604,3865.594862,3965.55928,4037.37496,3904.335905
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10307.0469,10812.18408,11339.80425,11942.52352,13089.30401,13946.539,15595.00621,17135.06063,18386.38964,18528.55898,19821.32607,21241.3502,22100.86946,22405.9967,22361.51691,19560.9413,19197.21185,20440.67286,21020.89891,21465.97273,20168.82742
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.814954,1880.47438,2001.199313,2087.597207,2250.633436,2464.320944,2540.247601,2722.656614,2734.005392,2876.875235,2997.201274,2954.735997,3319.07533,3817.190316,3837.492528,3889.527518,3952.945394,4089.156666,4174.727272,4272.250469
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6612.52572,6887.449635,6943.982286,6518.105319,6771.773089,6808.119951,6902.805823,7329.306728,7488.728957,7401.294608,7634.375069,8033.46845,8290.674748,8871.605231,9769.865048,10405.67867,11210.79564,11960.97974,12552.97649,12880.64131,13548.53323,14475.07261,15785.12357,16815.11043,17261.07558,17210.27034,15062.44129,18283.68839,19461.97652,19841.80781,16728.51575
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7158.798341,7452.928727,8052.667148,8676.50836,9384.344175,10082.6203,10622.59672,10714.17713,11381.51446,12391.34544,13312.20331,14166.49593,15213.72519,16639.39412,18888.75649,21196.61958,23725.85776,23097.56599,25321.54844,26145.88938,26888.3481,27915.43321,28929.52636,29964.88861,29645.74189,30061.55147,31530.92023,32608.3608,32014.55326
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13594.71372,14273.13744,15277.48283,16055.4185,17083.25172,18009.061,18956.3919,20241.52568,21090.62162,22742.08967,23852.64304,25686.02923,27536.68347,29604.29147,27557.99551,27848.13279,28931.38332,29042.82027,29973.69935,30870.02367,31628.24718,33936.04406,36507.55304,38917.04712,41197.3781,40124.26023
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20375.73454,20681.93524,20785.90372,20718.16223,21836.43369,23050.3653,23875.2585,24797.18123,25886.79123,27471.55827,29631.16089,29940.54433,30926.5056,31782.07625,33830.55489,34244.46502,37679.69511,40855.49992,42158.2957,40309.11254,42256.16212,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53553.31245,55337.87456,54929.52734
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516.274781,3599.20656,3704.760644,3819.145072,3906.69565,4094.414704,4244.080114,4371.211096,4459.122004,4590.544187,4721.969562,4837.106054,5101.42953,5378.041999,5703.505765,6208.026549,6743.029545,7185.809931,7334.444912,7452.686297,7771.331439,8057.563801,8266.491725,8708.440279,8798.29399,8813.008782,8705.84317,8408.035915,8725.162793,9018.854282,8862.438736
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32614.52026,34232.35511,37233.96838,32878.44088,32478.29896,38858.58146,38211.83319,38230.03186,37914.12297,36190.66391,,
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8960.516302,9393.300611,10248.25464,10911.51919,10764.69444,10740.606,11307.97285,12736.63573,13691.93909,13874.4235,14271.41998,14240.75378,14200.58519,13767.67706,13786.28654,15424.3274,17027.84417,19209.15834,18738.61104,18599.62547,19387.86253,21922.73953,21565.038,22369.39122,23889.7838,24067.19463,25681.31271,27309.76211,28190.47687,28778.79144,25758.01744
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21235.74296,19374.07813,20119.53195,22029.96123,24098.85066,26353.17023,27060.58966,28837.02644,30488.10517,22277.49785
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.9346169,758.4673574,811.5086975,678.133381,738.3980355,738.2610423,742.9057807,772.053297,806.3708399,783.8305365,765.5832569,841.1318951,891.9227226,1002.795358,1325.0961,1545.739412,1547.585059,1586.395178,1612.145499,1637.804341,1819.695072,1797.749797,1730.793964,1569.058704,1677.090331,1820.059909,1664.512586,1587.032328,1614.168287,1646.428391,1601.761727
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.237383,1601.629525,1780.321628,1985.871226,2207.098587,2437.880526,2667.614717,2862.934608,2884.328825,3063.373729,3327.871171,3587.463819,3888.144862,4260.715399,4717.648094,5279.627263,5958.624733,6786.910989,7432.523094,7985.789925,8790.033748,9641.704963,10442.78783,11031.64586,11535.95055,11859.78351,12375.26928,13047.0841,14120.12069,15101.30117,15337.65515
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6926.760457,6734.082148,6277.833375,6118.391316,5659.39357,5744.593306,5883.029052,6161.355798,5790.517986,5997.28633,6644.535414,7023.373495,7522.979778,8226.098136,9174.668143,10196.28987,12044.51874,13430.90826,15317.45127,14935.01039,15972.53507,17535.96956,18527.15867,19846.52711,20263.36591,20030.74183,20621.89099,21925.39797,23350.52017,23986.72961,23685.6422
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.9452983,835.4546569,803.2408002,683.7435185,785.1289873,842.8676275,907.8247747,1024.603287,980.2903717,987.5711632,972.4547259,974.6228246,1001.327442,1061.186022,1052.024916,1007.660614,1037.700152,1025.043101,1058.284342,1095.262847,1144.332406,1210.142847,1227.156159,1275.325318,1328.380291,1397.332402,1954.203573,2012.240693,2110.82642,2211.634935,2222.670302
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308.920619,4778.904459,5230.042496,5743.488774,6277.415274,6860.4982,7299.589886,7140.452605,6589.599786,6910.331099,7302.891765,7648.855172,8179.397918,8863.740899,9608.545695,10256.33483,11024.84821,11869.67445,12244.81894,12191.41439,13195.3711,13519.12902,14870.97555,15407.6654,15480.21079,15822.37099,16616.195,17422.95235,18530.21179,19233.86592,18226.0057
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.914717,2480.572421,1767.998901,1488.511661,1178.387211,1038.063338,867.5151297,884.7068661,928.2857691,961.8030884,1048.593979,1155.271981,1278.366942,1419.998989,1579.252602,1705.067529,1843.44683,2000.145891,2155.200338,2208.889782,2328.457509,2496.582204,2750.355063,3027.814126,3303.098197,3150.427114,3114.895558,3252.932655,3497.32358,3732.869068,3856.76065
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5433.164146,5209.452024,4402.200737,4447.61655,3661.49857,3392.663702,3617.901765,3211.994394,3432.770563,4009.086629,4275.014175,4510.655743,4548.018329,4736.914284,5055.944671,5829.428181,6588.029834,7420.559444,8561.575834,9021.143879,9810.612054,11294.96808,12057.18224,12739.17958,13490.99704,13690.61411,13862.27557,14205.02651,15201.77857,16195.53879,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6174.907165,6496.407388,6720.128885,6918.713118,7288.177681,7408.666304,7692.784005,8108.420666,8258.561384,8246.821705,8613.829453,8729.105093,8768.483569,8993.277485,9674.899732,10300.68596,11181.239,11984.10445,12599.47911,12399.16191,13183.61426,14057.96627,14344.67678,14834.425,15155.56923,14946.50907,15209.33118,15849.08287,16320.50412,16660.36495,15592.81656
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.877233,1459.484612,1351.019384,1311.384556,1317.604452,1366.559845,1321.619471,1467.58902,1636.488763,1784.358276,1938.852969,2060.247771,2345.545339,2483.175269,2721.041968,2912.736381,3130.590713,3177.485137,3168.419259,3780.044946,4139.750669
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4616.451696,4967.938457,5191.126873,5336.309296,5408.620059,5555.427094,5874.810923,6067.393495,6431.602037,6694.665935,7162.997414,7358.199016,7569.553239,7707.245414,8405.767851,8880.066009,9453.610599,10126.81239,10515.54612,10678.37468,11168.32454,11121.01326,11408.95241,11300.04577,10945.6773,10245.0147,10196.2097,10495.40885,10643.8919,10716.98867,10381.57595
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.448832,2442.726494,2500.619836,2651.192282,2836.479001,3102.086837,3206.064861,3291.217911,3395.510997,3556.26922,3649.384797,3848.814733,4076.840645,4224.164254,4206.997002,4311.698529,4400.428396,4492.766772,4760.271931,4524.73129,4610.50759,5048.277062,5228.950028,5388.098493,5639.837476,5774.169999,6195.840299,6467.124278,6565.223215,6647.858999,6692.649681
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.973247,1282.804956,1357.879896,1419.486291,1505.028891,1609.260924,1715.548687,1775.611404,1858.491899,1992.243503,2080.161769,2180.625075,2253.966178,2420.98036,2629.039838,2868.29114,3130.286096,3394.242858,3516.991901,3737.928198,4009.714602,4242.34782,4572.168679,4757.745314,4934.334508,5142.938413,5458.397245,5773.980601,6218.553742,6508.00716,6130.752661
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.776989,1823.256038,1812.521738,1796.579715,1805.623686,1858.505072,1938.709702,1997.704268,2017.762264,2040.26973,2103.781621,2184.362905,2293.77753,2371.050565,2527.888673,2692.169936,2865.156474,3041.102649,3176.027872,3208.163671,3342.325644,3463.087475,3451.597951,3625.077139,3785.253606,3773.936081,3801.175604,3865.594862,3965.55928,4037.37496,3904.335905
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7055.335445,7472.074238,8362.147971,8455.765529,8902.014453,9399.798198,10227.51743,11173.20652,12198.93478,13344.57489,14547.23542,15431.61238,16845.87823,19539.40481,21550.671,23485.53049,27264.77165,29196.02348,30632.99209,29366.3564,30528.89314,30887.9828,30063.32746,30059.71565,29698.56994,27397.2292,26389.74167,26342.61666,26880.63872,26920.14473,25014.37676
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784.018057,3975.339788,4288.658645,4393.583564,4541.241029,4663.603996,5010.428574,5304.372632,5552.86167,5909.636719,6264.560654,6586.94881,6726.511232,7120.218588,7708.188864,8156.644974,8762.297901,9504.926366,9994.053872,10267.03507,10640.61468,10576.07414,10731.36489,10769.90804,11024.80922,10825.08745,10993.62548,11234.48972,11658.72682,11899.95639,10818.81689
Turkey,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8509.535131,8731.389241,9311.623112,10134.66138,9631.933799,10374.53277,11106.14879,11959.93103,9102.334538,8774.347748,9633.087683,9284.257047,9401.231328,9689.92538,10970.67036,12003.84793,13730.03859,14967.95149,16182.48051,15609.4716,17555.58868,19799.11568,20772.49895,22438.71425,24090.23604,25753.39051,26512.01695,27913.81872,27946.36185,27303.22897,28113.73658
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.342694,1632.988523,1698.691364,1793.898347,2006.435158,1937.829441,1851.890066,2071.120966,2418.057441,2411.509161,2429.010695,2499.961043,2706.930094,2629.381794,2623.991636,2570.644853,2672.736463,2889.978633,3151.786044,3006.470924,2928.118763,3182.199114,3084.573093,3250.590056,3317.432287,3613.734766,3717.917274,3896.748473,4040.295911,4455.542635,4651.221147
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.6028167,979.5340844,973.9644015,975.6209445,980.3132225,1006.721261,1043.810444,1072.941803,1099.551057,1142.625944,1191.283667,1258.10715,1331.992501,1407.386922,1510.495331,1627.470385,1736.731598,1851.173016,1938.720497,1998.297894,2088.097719,2228.696495,2099.429722,2194.884859,2243.592452,2348.443497,2479.3341,2530.603317,2652.391378,2772.929448,2780.055548
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.3971784,711.3679437,727.798179,781.2288712,822.5178969,908.1061719,978.9104495,1017.1251,1048.269805,1115.928645,1142.003285,1190.362199,1274.126551,1338.54218,1422.128051,1510.665547,1670.71134,1802.207388,1935.217857,2017.665566,2088.621993,2259.442889,2013.880711,2014.274961,2088.407331,2128.744955,2092.475566,2074.652436,2175.808063,2275.214456,2293.480728
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7305.143404,6902.485823,6356.734162,5578.520707,4412.745054,3987.005671,3686.570658,3670.940335,3674.412961,3755.244356,4106.835391,4631.60673,4999.09094,5621.903077,6521.610859,6977.258912,7775.60693,8642.213884,9062.247362,7818.303855,8245.375241,8909.659608,9343.33074,10691.76468,10743.58636,10164.32733,11148.19655,11871.12362,12634.23555,13350.48232,13056.70207
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3292.373412,3416.586206,3501.066659,3676.219634,3844.70677,4032.508132,4273.516637,4543.474739,4593.452877,4786.207019,5181.682926,5448.135009,5756.3118,6164.422845,6818.067945,7541.805791,8544.127521,9555.327612,10506.24588,10821.30734,11769.91456,12800.81612,13626.50154,14359.79766,14832.9114,14907.95368,15377.67274,16203.80089,17296.12505,18124.69183,18013.82802
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385.961557,6787.40009,7438.535037,7759.965352,8440.574912,8431.903163,9000.721042,9875.518952,10371.68565,10264.52761,10255.10088,10059.78772,9427.15286,9686.495102,10451.89345,11580.38568,12406.36588,13547.13127,14764.18765,15464.2622,16817.07905,18002.89383,18192.3297,19130.0614,20093.62407,20217.56044,22454.39483,23009.87423,23588.15139,24006.78694,22785.19992
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.9677,48382.55845,47099.98047,48466.6576,49882.55813,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63413.51386
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.80246,2678.49897,2376.342188,2323.31729,2205.807482,2191.828894,2226.900345,2340.056396,2428.742512,2542.201735,2661.618819,2797.613775,2918.84535,3063.037259,3341.037985,3641.928949,3982.832027,4413.969978,4827.993629,5168.511296,5469.381173,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7252.985197,7658.899559,7731.144448
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3839.415471,3885.012506,4136.691351,4518.813141,4554.471586,5011.863738,5172.231661,5453.700681,5745.347054,5988.707452,6221.549045,6460.382292,6964.365569,7623.164484,8138.893218,8593.56705,9535.604173,10127.09649,10498.79195,10367.0936,10139.53562,10302.51547,10457.15843,10909.26418,11309.40379,11643.22692,12456.04375,12245.12634,12765.30772,13017.33683,12700.28743
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9594.838669,10633.33237,11275.89576,11322.05572,11051.48514,11484.93702,11435.07166,12136.00287,12070.41068,11294.7588,11748.98948,12185.54311,11078.07705,10224.90651,12207.7179,13657.81554,15219.71562,16748.71928,17723.15047,17042.68267,16740.36824,17527.74874,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.0893515,983.6668615,1070.763746,1161.418822,1267.388972,1393.588624,1528.022896,1658.925355,1751.984959,1840.440839,1987.302735,2134.438335,2282.858327,2462.501575,2694.458125,2960.641018,3232.812969,3522.938331,3758.554922,3952.734241,4213.295721,4523.252728,5042.481186,5358.946637,5745.205254,6102.636869,6572.976234,7155.443187,7768.080218,8381.23932,8646.912276
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.157172,1749.659504,1783.059422,1786.179083,1936.830072,1949.394836,1989.176045,2085.285828,2096.772303,2095.694047,2224.024448,2146.327186,2016.653215,2088.001234,2173.31551,2301.732168,2510.97498,2591.012447,2724.409773,2760.448888,2756.328207,2825.155406,2828.60596,2811.371395,2871.754812,2832.178337,2918.596027,3081.835198,3167.734975,3269.91478,3009.733927
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5543.739334,5749.045188,5918.248159,6080.518198,6320.2024,6575.706372,6867.681032,7161.765303,7299.833738,7557.367565,8015.553307,8291.049795,8579.629134,8945.222481,9550.244543,10162.13235,10985.05521,11745.98903,12286.76057,12252.16501,12896.20944,13578.3677,14108.83649,14624.59509,14994.09515,15136.60409,15560.67985,16207.49916,17008.3166,17598.44141,17082.78759
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.315543,2403.622167,2431.39187,2565.847952,2530.219712,2733.619402,2964.07494,3020.607459,3107.670972,3207.203811,3488.719304,3792.227611,3996.401742,4228.753681,4515.055361,4818.855836,5030.186402,5456.569038,5581.282047,5316.20513,5362.86085,5653.191454,5478.932662,5508.715546,5569.505122,5825.05864,6330.806285,6489.776786,6537.875205,6912.03646,6766.228447
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6539.179545,6865.417898,7230.20513,7780.594464,8039.207976,8383.397311,8649.449499,9357.135136,10007.68923,10436.16885,11013.39708,11797.11932,11383.40473
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.318244,2162.390649,2272.736329,2299.047813,2389.683523,2471.676325,2538.940441,2633.326145,2741.473023,2805.746236,2960.431524,3051.179124,3129.659149,3212.939815,3333.061582,3526.674282,3643.454504,3758.164692,3860.43242,3928.229148,4162.088631,3607.090566,3491.20461,3688.519409,,,,,,,
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.551036,7057.059359,6889.445332,6966.602402,7174.652972,7393.298339,7702.708591,7904.613457,7905.769054,8090.832266,8498.518594,8801.288929,9154.891519,9483.132346,10058.74099,10785.08331,11586.78459,12374.97015,12845.72618,12568.4536,12912.12503,13393.76689,13215.70868,13606.9429,13602.10264,13701.94539,13748.46142,13860.27017,14209.09383,14289.76,13355.59871
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.776388,1485.322513,1456.719888,1554.87225,1416.207184,1450.69643,1528.274834,1571.543462,1539.961185,1590.652031,1644.919753,1724.635055,1784.214685,1894.350001,2029.175102,2185.944181,2366.759395,2563.944008,2741.245335,2933.13055,3178.87233,3323.937623,3422.619937,3578.847055,3539.43639,3430.400287,3404.67399,3485.02178,3606.097632,3617.200014,3456.322534
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.610633,1888.917178,1722.389898,1750.87384,1924.102027,1941.866115,2157.620918,2233.392873,2305.133991,2304.452475,2272.599366,2347.499465,2167.019215,1827.866844,1762.520649,1705.569979,1685.362389,1653.747515,1374.169559,1532.821586,1830.827333,2101.824051,2375.927006,2560.773267,2612.455954,2679.507615,2806.469032,3795.642431,4017.221716,3783.547898,3536.034132
