"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23896.6416907896","24714.8133522057","26863.6935518293","28719.9520564715","29557.5418268846","29792.0463772877","31889.815861583","32607.1058796568","32665.5424036012","35586.6877529688","37322.7399272793","39647.2273981964","41413.10223617","43728.1140564123","41895.0057150338","39805.671156625","40936.867830513","42004.4476110597","44409.6689530904","45996.9687476901","49201.0640964553","53480.3971946764","55638.4920591796","58317.4393384787","60132.7119255444","55224.6848020653",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19943.3767686623","20770.7461448837","21417.2417762122","22058.2964938615","22595.5034120383","24951.3553109619","24929.4790606475","25230.0115735794","23833.563935241","25225.5538135731","24853.777869328","25704.5341594762","27513.6083699099","27510.0398505497","27551.1452571337","28906.2754347396","30636.3523794417","31846.3558349163","34324.3781471447","34366.1810180223","35469.9501969785","37843.1946259033","39121.2958325461","40690.011827923","42296.475025204","42390.8775539448",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18592.6259617148","19503.5889309405","20100.8018011806","20389.1102089136","21268.1046861876","22340.5588965298","23002.2844628152","23867.5285655418","25020.064282782","25602.3894720393","27084.1918203274","28045.8607832132","28736.5771073504","29166.8324471885","29530.2153083267","30130.6444569128","32410.1780280678","34099.7862968923","35523.2713104342","34628.3972092211","35185.29289013","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36899.3852092463","39926.9546628592","41581.120790548","43119.3531893367","44950.9340259656","41890.2087937373",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4762.89949527943","5121.0885065529","5293.09495655368","5872.66784091816","6021.77076345676","6231.26649116811","6276.39659630335","6253.97090593028","6117.62026963529","6214.26667219913","6355.8472555378","6533.37375669328","6723.67797400257","7056.14797251069","7300.05846676836","7553.20140626909","7965.47713872543","8255.17353330254","8306.50486208059","7966.13079910865","7900.19947850272","8159.87616499912","8187.19367364946","8442.98366743102","8545.10283669967","8792.05695694686","9194.15673929581","9600.10474580389","9968.59449282081","10190.4746507783","9238.13416484805",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4386.12811109547","4368.96256257077","4830.76713527578","4891.81942383371","4996.37288293726","5206.74291402267","5248.03933486246","5386.94148836244","5503.33476334334","5671.32956699066","5937.2120557616","6271.09480683764","6611.77107475455","6864.40892478109","7452.61881488401","8043.57046247319","8619.9057615028","9171.45117681501","9565.49434635629","9628.06041278083","9460.29137317501","9402.61620431877","9189.18921425581","9322.30245386442","9181.04637245796","9464.68224216374","9445.91686299562","10003.5749827297","10253.8174501169","10497.2979196497","10351.1525050763",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19570.5485410939","20841.7856754947","21417.8823482972","21741.1843939542","22781.6116056866","23817.7161922532","24969.9407829363","25588.8673376855","25483.5298908169","25735.9710911517","27282.6024371102","27926.8588614437","28623.5884479367","29405.5192728507","30839.4388802197","32169.867493646","33610.8735035373","34994.2549671834","35273.791152156","33567.3881849322","35348.9726813848","36214.4397740241","37605.9742614539","39402.0250988025","39555.4120089198","40898.80697396","40623.0186579214","41505.0824777862","42386.3998113243","42896.3310930192","41732.8686151145",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8265.50740914321","7557.13205642115","7325.3140659335","6833.33060378291","6188.61293459731","5921.1203137525","6152.266221895","6470.00269555572","6530.41311634226","6868.85943069398","7733.78944277979","8985.65550061219","10021.8969616521","11119.8870659711","12428.8368274929","13934.7211410695","15725.3455018466","17384.9245216253","17968.236337141","17962.8301156342","19225.0769114856","20779.4442514491","22032.1745436853","24504.7660856694","24726.4728671586","23224.1178353573","23818.8248260141","24862.9661245889","26157.6596496269","27466.2206186576","26744.4140255361",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1669.25608640954","1693.62267295509","1663.79374625407","1656.26602158583","1683.71418448294","1741.90713267979","1794.29694345002","1783.51387707626","1811.51798628242","1828.75680176707","1829.90549594178","1888.50060259228","1877.24776077419","1915.56864799582","2012.05347434018","2137.90313421487","2281.36970575576","2434.79231785387","2420.01464325445","2450.74977904484","2607.14450931565","2723.54644927835","2830.69437284951","3097.63062683564","3357.64164087167","3683.04191069911","3930.893857889","4203.58501078548","4443.17910861396","4641.08037691904","4576.20046945064",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2544.70905151256","2382.49755851248","2075.50692002443","1795.72160262986","1466.21181533895","1401.70127999045","1506.03136464377","1660.56193944671","1688.77665594688","1749.59437929213","1863.73918996644","1987.03171156194","1999.67267333691","2157.26538583233","2342.49274373412","2384.17802618996","2505.46516840785","2766.05448201973","3027.86302353124","3101.33692808776","3085.65193549234","3297.36683733653","3618.14972576533","4042.89305300409","4281.82407398556","4214.82950886186","4681.17473284248","5046.69153549095","5256.39792245424","5480.7426980282","4962.8845054001",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1129.34395603446","726.654797429849","789.484011861279","826.021368350287","850.046996473844","876.438631811553","977.948740884257","1075.4102030522","1164.58064562477","1237.65377684645","1344.62396744375","1499.08623618028","1723.31431659366","1936.88290122022","2159.6246093729","2314.46201172789","2299.38688435977","2427.24450158608","2611.30634889515","2868.73751520968","3045.59096086616","3185.33627228952","3388.7376383038","3675.03861980999","3928.37393363069","4259.20311888739","4574.40302707687","4419.83411043885",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1260.76222908164","1280.44033808147","1302.11342685658","1327.80433660267","1362.32066337743","1372.13106635","1399.54261556908","1425.12067331753","1509.86718272264","1482.45527204156","1582.92316853208","1567.13680452357","1624.51399501952","1658.77443549094","1644.97729239503","1745.09307498391","1758.50162056993","1800.68523620503","1756.75297072952","1746.02732699352","1716.01467883602","1749.11800448005","1838.1892842938","1921.67690185163","1916.91658718487","2106.86679964265","2206.48775955052","2235.70735994823","2341.19232850631","2439.36493007912","2382.5472879492",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9354.17424627453","9461.74821556434","10013.624123816","10828.4957024705","11512.6054825029","12251.6269544237","13082.0910734494","14096.9157578202","14065.4155513599","14593.8842444588","16246.829044109","17272.0829451812","17562.3889300208","16966.6685638925","17895.2222412073","20019.9867453382","21059.3000033717","21556.3300833194","23122.9094973157","22162.3965385714","22096.7052046653","22770.5051922447","21489.2597931986","22153.3319982916","23950.1374239284","23921.5244346294","25893.5110575803","26982.9295790329","28159.273421083","29812.5950020944","25643.7664906381",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8352.57989329922","9471.52034638661","10181.4991045595","11026.9626713038","12183.1070265053","13497.9780419748","14689.0943595965","15716.347701746","14969.5542325769","16807.1294764195","18539.3769836658","19713.5272991316","21396.8377455369","22084.6263884302","23763.54553027","25186.8675668092","26875.0704832885","29050.3756482503","29946.0774891302","29529.8844171355","31748.2817947701","32546.7536531234","33557.1287196434","34244.3121393117","35324.4976704773","37902.4004037578","39575.4542830031","40957.4180587145","42487.0419465669","42849.4790800414","43319.2382988573",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59892.8802531886","60568.3759184439","60095.5505991776","58839.2643637288","55000.8927669212","56179.2950242883","55943.358109176","57617.5352981834","68071.0486418975","75700.701887299","83689.2693299015","88660.5211134062","91473.2067021071","90096.4356867852","79424.3808368516","73965.9706064094","78178.220365833","82680.4059382088","78058.3800591345","70082.4628390641","47230.6601329032","44685.4974338707","50855.5529145289","51690.5689570475","51962.0477631393","47289.3716788981",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6078.76589906052","6361.63182446264","6545.9396095247","6743.64892070541","7143.54213280785","7227.98467700976","7515.98567562509","7909.11262943687","8061.1442264679","8088.39403173688","8448.56289956351","8539.89210313378","8632.07238280002","8901.42387589884","9508.14937457003","10080.4647551022","10858.0123385571","11614.3425098242","12247.7151653862","12076.770371227","12886.5807630569","13734.0562954725","14002.2920749291","14480.6330213039","14799.0531167364","14585.2498645766","14810.9159412036","15419.8204951669","15874.7870826669","16168.379071919","15101.591907432",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1025.10637057654","1074.82659074019","1129.2121384732","1192.63112381314","1285.24352485699","1372.39519412756","1462.74448714118","1559.98961633765","1610.07718805808","1722.28349102193","1831.9688178722","1948.39496562125","2064.43069287024","2196.99165097596","2363.31882940603","2569.53695938615","2829.04196752427","3073.74230404589","3321.90977582414","3538.64849919854","3822.62530696679","4150.82613441104","4841.6453151231","5289.47800666765","5873.74929676345","6168.48130240193","6843.55958300796","7257.81210698745","7775.13187646145","8220.1788729593","8236.09839129708",
